,artistName,trackName,plays_count,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
1585,Bastien Keb,Pick Up,4,0.629,0.779,-9.858,0.238,0.469,0.162,0.0795,0.549,89.504
1586,Solange,Time (is),4,0.493,0.159,-11.048,0.0434,0.842,0.581,0.162,0.38,116.074
1587,Solange,Time (is),4,0.493,0.159,-11.048,0.0434,0.842,0.581,0.162,0.38,116.074
1588,Phoebe Bridgers,Garden Song,4,0.37,0.256,-16.698,0.224,0.867,0.00558,0.112,0.173,195.861
1589,Phoebe Bridgers,Garden Song,4,0.37,0.256,-16.698,0.224,0.867,0.00558,0.112,0.173,195.861
1590,Solange,Nothing Without Intention (interlude),4,0.678,0.506,-13.135,0.289,0.509,0.000342,0.121,0.623,117.92
1591,Solange,Nothing Without Intention (interlude),4,0.678,0.506,-13.135,0.289,0.509,0.000342,0.121,0.623,117.92
1592,Olivia Rodrigo,deja vu,4,0.442,0.596,-7.272,0.109,0.584,6.62e-06,0.39,0.166,181.278
1593,Olivia Rodrigo,deja vu,4,0.442,0.596,-7.272,0.109,0.584,6.62e-06,0.39,0.166,181.278
1594,Hania Rani,Anima,4,0.0712,0.0592,-24.536,0.0334,0.97,0.805,0.072,0.113,74.639
1595,Hania Rani,Anima,4,0.0712,0.0592,-24.536,0.0334,0.97,0.805,0.072,0.113,74.639
1596,Aphex Twin,Ageispolis,4,0.645,0.393,-17.543,0.043,0.00903,0.89,0.364,0.441,101.757
1597,Aphex Twin,Ageispolis,4,0.645,0.393,-17.543,0.043,0.00903,0.89,0.364,0.441,101.757
1598,Pejzaż,Wspomnienie,4,0.456,0.268,-20.428,0.0308,0.967,0.905,0.115,0.251,92.504
1599,Pejzaż,Wspomnienie,4,0.456,0.268,-20.428,0.0308,0.967,0.905,0.115,0.251,92.504
1600,Hania Rani,There Will Be Hope,4,0.27,0.211,-20.438,0.0363,0.971,0.868,0.083,0.103,98.917
1601,Hania Rani,There Will Be Hope,4,0.27,0.211,-20.438,0.0363,0.971,0.868,0.083,0.103,98.917
1602,Sufjan Stevens,Lost In The World,4,0.489,0.263,-14.306,0.0296,0.944,0.000227,0.117,0.359,95.718
1603,Sufjan Stevens,Lost In The World,4,0.489,0.263,-14.306,0.0296,0.944,0.000227,0.117,0.359,95.718
1604,The Lumineers,Life In The City,4,0.743,0.57,-7.376,0.0335,0.506,5.18e-05,0.0994,0.273,97.005
1605,The Lumineers,Life In The City,4,0.743,0.57,-7.376,0.0335,0.506,5.18e-05,0.0994,0.273,97.005
1606,Wild Nothing,Ride,4,0.509,0.853,-9.006,0.0336,0.000152,0.265,0.0843,0.675,134.999
1607,Wild Nothing,Ride,4,0.509,0.853,-9.006,0.0336,0.000152,0.265,0.0843,0.675,134.999
1608,JPEGMAFIA,END CREDITS!,4,0.498,0.942,-2.535,0.056,0.0108,0.0,0.269,0.224,111.916
1609,JPEGMAFIA,END CREDITS!,4,0.498,0.942,-2.535,0.056,0.0108,0.0,0.269,0.224,111.916
1610,Outkast,Ms. Jackson,4,0.846,0.791,-5.731,0.251,0.171,0.0,0.0629,0.628,94.929
1611,Outkast,Ms. Jackson,4,0.846,0.791,-5.731,0.251,0.171,0.0,0.0629,0.628,94.929
1612,JPEGMAFIA,NEMO!,4,0.796,0.564,-5.409,0.404,0.27,1.53e-05,0.251,0.231,130.612
1613,JPEGMAFIA,NEMO!,4,0.796,0.564,-5.409,0.404,0.27,1.53e-05,0.251,0.231,130.612
1614,Pa Salieu,Energy (feat. Mahalia),4,0.75,0.711,-8.5,0.119,0.707,0.0053,0.108,0.567,112.476
1615,Pa Salieu,Energy (feat. Mahalia),4,0.75,0.711,-8.5,0.119,0.707,0.0053,0.108,0.567,112.476
1616,Drake,Legend,4,0.725,0.563,-7.553,0.0877,0.0179,0.0,0.0776,0.317,100.021
1617,Drake,Legend,4,0.725,0.563,-7.553,0.0877,0.0179,0.0,0.0776,0.317,100.021
1618,Drake,Energy,4,0.742,0.511,-8.176,0.477,0.398,0.0,0.545,0.572,171.789
1619,Drake,Energy,4,0.742,0.511,-8.176,0.477,0.398,0.0,0.545,0.572,171.789
1620,Aphex Twin,#4,4,0.172,0.236,-16.504,0.0381,0.96,0.98,0.0918,0.0309,121.671
1621,Aphex Twin,#4,4,0.172,0.236,-16.504,0.0381,0.96,0.98,0.0918,0.0309,121.671
1622,Bedoes,1998 (mam to we krwi),4,0.721,0.651,-7.962,0.41,0.324,0.0,0.259,0.233,148.744
1623,Bedoes,1998 (mam to we krwi),4,0.721,0.651,-7.962,0.41,0.324,0.0,0.259,0.233,148.744
1624,Spellling,Little Deer,4,0.533,0.486,-10.364,0.0464,0.61,0.0646,0.092,0.285,139.962
1625,Spellling,Little Deer,4,0.533,0.486,-10.364,0.0464,0.61,0.0646,0.092,0.285,139.962
1626,Floating Points,Movement 2,4,0.173,0.118,-18.502,0.0432,0.941,0.955,0.125,0.0662,125.95
1627,Floating Points,Movement 2,4,0.173,0.118,-18.502,0.0432,0.941,0.955,0.125,0.0662,125.95
1628,Nu Genea,Parev' Ajere,4,0.773,0.771,-7.063,0.0453,0.0496,0.659,0.111,0.962,105.801
1629,Nu Genea,Parev' Ajere,4,0.773,0.771,-7.063,0.0453,0.0496,0.659,0.111,0.962,105.801
1630,Crystal Castles,Untrust Us,4,0.609,0.807,-5.405,0.0283,0.0376,0.204,0.13,0.203,125.906
1631,Crystal Castles,Untrust Us,4,0.609,0.807,-5.405,0.0283,0.0376,0.204,0.13,0.203,125.906
1632,Mata,100 dni do matury,4,0.687,0.828,-7.911,0.457,0.523,0.0,0.34,0.0987,159.933
1633,Mata,100 dni do matury,4,0.687,0.828,-7.911,0.457,0.523,0.0,0.34,0.0987,159.933
1634,Natalia Nykiel,"Pół kroku stąd - z filmu ""Vaiana - Skarb Oceanu""",4,0.499,0.402,-13.823,0.101,0.337,0.0,0.0842,0.259,89.878
1635,Natalia Nykiel,"Pół kroku stąd - z filmu ""Vaiana - Skarb Oceanu""",4,0.499,0.402,-13.823,0.101,0.337,0.0,0.0842,0.259,89.878
1636,Paris Texas,RHM,4,0.593,0.779,-7.119,0.0374,0.000588,0.00511,0.128,0.293,117.928
1637,Paris Texas,RHM,4,0.593,0.779,-7.119,0.0374,0.000588,0.00511,0.128,0.293,117.928
1638,The Weeknd,Dawn FM,4,0.28,0.478,-8.755,0.037,0.674,5.85e-05,0.483,0.0807,111.65
1639,The Weeknd,Dawn FM,4,0.28,0.478,-8.755,0.037,0.674,5.85e-05,0.483,0.0807,111.65
1640,Floating Points,Movement 5,4,0.339,0.219,-16.171,0.0373,0.976,0.717,0.192,0.346,104.835
1641,Floating Points,Movement 5,4,0.339,0.219,-16.171,0.0373,0.976,0.717,0.192,0.346,104.835
1642,Floating Points,Movement 4,4,0.252,0.056,-21.534,0.0444,0.964,0.791,0.195,0.168,73.965
1643,Floating Points,Movement 4,4,0.252,0.056,-21.534,0.0444,0.964,0.791,0.195,0.168,73.965
1644,Kacperczyk,Artysta z ASP,4,0.777,0.681,-4.838,0.0588,0.0316,0.0,0.736,0.705,126.016
1645,Kacperczyk,Artysta z ASP,4,0.777,0.681,-4.838,0.0588,0.0316,0.0,0.736,0.705,126.016
1646,JPEGMAFIA,THOT'S PRAYER!,4,0.697,0.65,-7.27,0.0996,0.456,0.0,0.354,0.433,123.92
1647,JPEGMAFIA,THOT'S PRAYER!,4,0.697,0.65,-7.27,0.0996,0.456,0.0,0.354,0.433,123.92
1648,sanah,kolońska i szlugi (do snu),4,0.568,0.207,-8.956,0.0425,0.949,0.0,0.115,0.425,107.292
1649,sanah,kolońska i szlugi (do snu),4,0.568,0.207,-8.956,0.0425,0.949,0.0,0.115,0.425,107.292
1650,EABS,Carmel City / Step into the Light,4,0.452,0.71,-9.207,0.0892,0.0857,0.0037,0.691,0.302,96.311
1651,EABS,Carmel City / Step into the Light,4,0.452,0.71,-9.207,0.0892,0.0857,0.0037,0.691,0.302,96.311
1652,Sufjan Stevens,Beginner’s Mind,4,0.558,0.183,-17.337,0.0343,0.957,0.000845,0.109,0.306,106.038
1653,Sufjan Stevens,Beginner’s Mind,4,0.558,0.183,-17.337,0.0343,0.957,0.000845,0.109,0.306,106.038
1654,Sufjan Stevens,You Give Death A Bad Name,4,0.588,0.41,-11.648,0.0275,0.816,6.99e-06,0.129,0.46,113.966
1655,Sufjan Stevens,You Give Death A Bad Name,4,0.588,0.41,-11.648,0.0275,0.816,6.99e-06,0.129,0.46,113.966
1656,GUCCI MNICH,COUPE,4,0.589,0.694,-7.809,0.141,0.106,0.0,0.18,0.353,77.978
1657,GUCCI MNICH,COUPE,4,0.589,0.694,-7.809,0.141,0.106,0.0,0.18,0.353,77.978
1658,Mac Miller,Nikes On My Feet,4,0.823,0.438,-8.728,0.279,0.537,0.0,0.105,0.59,92.047
1659,Mac Miller,Nikes On My Feet,4,0.823,0.438,-8.728,0.279,0.537,0.0,0.105,0.59,92.047
1660,A. G. Cook,2021,4,0.701,0.708,-7.305,0.109,0.0724,0.0102,0.238,0.705,157.201
1661,A. G. Cook,2021,4,0.701,0.708,-7.305,0.109,0.0724,0.0102,0.238,0.705,157.201
1662,Sufjan Stevens,The Pillar Of Souls,4,0.484,0.341,-13.199,0.0324,0.931,0.00194,0.102,0.345,118.078
1663,Sufjan Stevens,The Pillar Of Souls,4,0.484,0.341,-13.199,0.0324,0.931,0.00194,0.102,0.345,118.078
1664,Hania Rani,Woven Song — piano reworks,4,0.274,0.0332,-33.847,0.0348,0.984,0.923,0.105,0.117,147.419
1665,Hania Rani,Woven Song — piano reworks,4,0.274,0.0332,-33.847,0.0348,0.984,0.923,0.105,0.117,147.419
1666,billy woods,Asylum,4,0.367,0.729,-9.062,0.0822,0.0724,0.00927,0.484,0.567,86.817
1667,billy woods,Asylum,4,0.367,0.729,-9.062,0.0822,0.0724,0.00927,0.484,0.567,86.817
1668,Sufjan Stevens,Reach Out,4,0.562,0.315,-14.286,0.0395,0.928,1.79e-05,0.11,0.324,82.982
1669,Sufjan Stevens,Reach Out,4,0.562,0.315,-14.286,0.0395,0.928,1.79e-05,0.11,0.324,82.982
1670,Tęskno,Kombinacje,4,0.185,0.168,-19.654,0.0361,0.864,0.278,0.198,0.136,95.941
1671,Tęskno,Kombinacje,4,0.185,0.168,-19.654,0.0361,0.864,0.278,0.198,0.136,95.941
1672,Oliver Sim,GMT - Jamie xx Remix,4,0.819,0.432,-15.768,0.0369,0.473,0.436,0.107,0.328,117.892
1673,Oliver Sim,GMT - Jamie xx Remix,4,0.819,0.432,-15.768,0.0369,0.473,0.436,0.107,0.328,117.892
1674,Cocteau Twins,Pitch the Baby,4,0.478,0.821,-6.729,0.0407,0.438,0.324,0.559,0.975,178.131
1675,Cocteau Twins,Pitch the Baby,4,0.478,0.821,-6.729,0.0407,0.438,0.324,0.559,0.975,178.131
1676,EABS,Conscious Breathing,4,0.374,0.797,-9.307,0.0545,0.00311,0.81,0.473,0.0885,79.873
1677,EABS,Conscious Breathing,4,0.374,0.797,-9.307,0.0545,0.00311,0.81,0.473,0.0885,79.873
1678,Cate Le Bon,Moderation,4,0.654,0.502,-7.563,0.0258,0.706,0.0859,0.148,0.483,112.986
1679,Cate Le Bon,Moderation,4,0.654,0.502,-7.563,0.0258,0.706,0.0859,0.148,0.483,112.986
1680,Thundercat,Funny Thing,4,0.585,0.893,-8.772,0.44,0.826,0.606,0.212,0.647,140.027
1681,Thundercat,Funny Thing,4,0.585,0.893,-8.772,0.44,0.826,0.606,0.212,0.647,140.027
1682,Thundercat,Miguel's Happy Dance,4,0.621,0.767,-7.849,0.0419,0.127,0.0548,0.137,0.783,77.967
1683,Thundercat,Miguel's Happy Dance,4,0.621,0.767,-7.849,0.0419,0.127,0.0548,0.137,0.783,77.967
1684,Thundercat,Black Qualls,4,0.626,0.759,-7.365,0.0478,0.28,2.92e-06,0.0894,0.781,97.032
1685,Thundercat,Black Qualls,4,0.626,0.759,-7.365,0.0478,0.28,2.92e-06,0.0894,0.781,97.032
1686,Floating Points,Movement 3,4,0.155,0.0574,-25.73,0.0367,0.976,0.877,0.199,0.0393,134.033
1687,Floating Points,Movement 3,4,0.155,0.0574,-25.73,0.0367,0.976,0.877,0.199,0.0393,134.033
1688,Frank Ocean,Thinkin Bout You,4,0.726,0.329,-11.181,0.0408,0.331,0.00349,0.134,0.216,129.844
1689,Frank Ocean,Thinkin Bout You,4,0.726,0.329,-11.181,0.0408,0.331,0.00349,0.134,0.216,129.844
1690,Hania Rani,F Major,4,0.253,0.0411,-27.316,0.0386,0.979,0.858,0.129,0.0584,142.022
1691,Hania Rani,F Major,4,0.253,0.0411,-27.316,0.0386,0.979,0.858,0.129,0.0584,142.022
1692,Dawid Podsiadło,Cantate Tutti,4,0.871,0.521,-8.926,0.0697,0.172,0.00621,0.0855,0.798,134.005
1693,Dawid Podsiadło,Cantate Tutti,4,0.871,0.521,-8.926,0.0697,0.172,0.00621,0.0855,0.798,134.005
1694,Mac Miller,All That,4,0.61,0.662,-5.251,0.255,0.359,0.0,0.121,0.379,86.047
1695,Mac Miller,All That,4,0.61,0.662,-5.251,0.255,0.359,0.0,0.121,0.379,86.047
1696,Mac Miller,All This,4,0.568,0.845,-4.289,0.224,0.183,0.0,0.0837,0.365,160.072
1697,Mac Miller,All This,4,0.568,0.845,-4.289,0.224,0.183,0.0,0.0837,0.365,160.072
1698,Sufjan Stevens,Lacrimae,4,0.53,0.281,-14.242,0.0264,0.935,0.0602,0.11,0.362,137.964
1699,Sufjan Stevens,Lacrimae,4,0.53,0.281,-14.242,0.0264,0.935,0.0602,0.11,0.362,137.964
1700,Bruno Mars,Smokin Out The Window,4,0.627,0.618,-8.529,0.0437,0.0558,0.0,0.351,0.848,82.03
1701,Bruno Mars,Smokin Out The Window,4,0.627,0.618,-8.529,0.0437,0.0558,0.0,0.351,0.848,82.03
1702,Perfume Genius,On the Floor,4,0.621,0.687,-6.002,0.0353,0.354,8.34e-05,0.29,0.656,118.019
1703,Perfume Genius,On the Floor,4,0.621,0.687,-6.002,0.0353,0.354,8.34e-05,0.29,0.656,118.019
1704,Yves Tumor,Crushed Velvet,4,0.59,0.852,-5.992,0.0392,0.00657,0.00209,0.238,0.429,120.047
1705,Yves Tumor,Crushed Velvet,4,0.59,0.852,-5.992,0.0392,0.00657,0.00209,0.238,0.429,120.047
1706,Dawid Podsiadło,Intro/Bela - Live,4,0.641,0.76,-6.149,0.0398,0.177,9.69e-05,0.722,0.183,109.967
1707,Dawid Podsiadło,Intro/Bela - Live,4,0.641,0.76,-6.149,0.0398,0.177,9.69e-05,0.722,0.183,109.967
1708,Taco Hemingway,Sztylet,4,0.734,0.678,-7.248,0.286,0.11,2.89e-05,0.0761,0.314,85.006
1709,Taco Hemingway,Sztylet,4,0.734,0.678,-7.248,0.286,0.11,2.89e-05,0.0761,0.314,85.006
1710,Little Simz,Point and Kill,4,0.944,0.575,-9.667,0.118,0.423,0.00205,0.133,0.801,98.021
1711,Little Simz,Point and Kill,4,0.944,0.575,-9.667,0.118,0.423,0.00205,0.133,0.801,98.021
1712,Solange,Can I Hold the Mic (interlude),4,0.633,0.169,-16.471,0.449,0.7,0.000228,0.101,0.534,77.252
1713,Solange,Can I Hold the Mic (interlude),4,0.633,0.169,-16.471,0.449,0.7,0.000228,0.101,0.534,77.252
1714,Yves Tumor,Romanticist,4,0.584,0.703,-7.236,0.0837,0.0211,1.64e-06,0.535,0.65,94.011
1715,Yves Tumor,Romanticist,4,0.584,0.703,-7.236,0.0837,0.0211,1.64e-06,0.535,0.65,94.011
1716,The Lumineers,Donna,4,0.49,0.247,-10.481,0.035,0.96,1.78e-05,0.119,0.282,134.121
1717,The Lumineers,Donna,4,0.49,0.247,-10.481,0.035,0.96,1.78e-05,0.119,0.282,134.121
1718,Phoebe Bridgers,Day After Tomorrow,4,0.237,0.248,-12.886,0.0344,0.938,0.00192,0.156,0.295,88.969
1719,Phoebe Bridgers,Day After Tomorrow,4,0.237,0.248,-12.886,0.0344,0.938,0.00192,0.156,0.295,88.969
1720,Eartheater,Volcano,4,0.15,0.245,-16.391,0.0636,0.22,0.959,0.611,0.0397,106.751
1721,Eartheater,Volcano,4,0.15,0.245,-16.391,0.0636,0.22,0.959,0.611,0.0397,106.751
1722,Eartheater,Kiss of The Phoenix,4,0.161,0.514,-17.0,0.103,0.733,0.976,0.302,0.0348,110.14
1723,Eartheater,Kiss of The Phoenix,4,0.161,0.514,-17.0,0.103,0.733,0.976,0.302,0.0348,110.14
1724,Eartheater,How To Fight,4,0.0664,0.136,-18.822,0.0678,0.584,0.979,0.0947,0.0395,78.306
1725,Eartheater,How To Fight,4,0.0664,0.136,-18.822,0.0678,0.584,0.979,0.0947,0.0395,78.306
1726,Sampha,Under,4,0.752,0.533,-8.986,0.0347,0.149,5.13e-05,0.114,0.461,114.985
1727,Sampha,Under,4,0.752,0.533,-8.986,0.0347,0.149,5.13e-05,0.114,0.461,114.985
1728,Eartheater,Burning Feather,4,0.208,0.617,-15.785,0.105,0.931,0.149,0.613,0.0355,87.902
1729,Eartheater,Burning Feather,4,0.208,0.617,-15.785,0.105,0.931,0.149,0.613,0.0355,87.902
1730,Mac Miller,Just a Kid,4,0.555,0.859,-4.622,0.384,0.0842,0.0,0.25,0.598,96.012
1731,Mac Miller,Just a Kid,4,0.555,0.859,-4.622,0.384,0.0842,0.0,0.25,0.598,96.012
1732,Taylor Swift,august,4,0.387,0.634,-9.222,0.0363,0.553,6.93e-05,0.0931,0.42,89.567
1733,Taylor Swift,august,4,0.387,0.634,-9.222,0.0363,0.553,6.93e-05,0.0931,0.42,89.567
1734,Steve Lacy,Uuuu,4,0.947,0.616,-3.602,0.0415,0.0168,0.259,0.0658,0.968,127.082
1735,Steve Lacy,Uuuu,4,0.947,0.616,-3.602,0.0415,0.0168,0.259,0.0658,0.968,127.082
1736,Clairo,Zinnias,4,0.695,0.413,-13.489,0.0625,0.673,0.0145,0.377,0.778,145.982
1737,Clairo,Zinnias,4,0.695,0.413,-13.489,0.0625,0.673,0.0145,0.377,0.778,145.982
1738,Frank Ocean,Start,4,0.347,0.33,-19.761,0.149,0.74,0.931,0.557,0.0316,82.85
1739,Frank Ocean,Start,4,0.347,0.33,-19.761,0.149,0.74,0.931,0.557,0.0316,82.85
1740,Eartheater,Spill The Milk,4,0.586,0.419,-10.375,0.0503,0.296,0.379,0.0911,0.216,123.03
1741,Eartheater,Spill The Milk,4,0.586,0.419,-10.375,0.0503,0.296,0.379,0.0911,0.216,123.03
1742,Patti Smith,Gloria: In Excelsis Deo,4,0.425,0.799,-8.364,0.211,0.0611,3.53e-06,0.0962,0.434,146.389
1743,Patti Smith,Gloria: In Excelsis Deo,4,0.425,0.799,-8.364,0.211,0.0611,3.53e-06,0.0962,0.434,146.389
1744,Adrianne Lenker,half return,4,0.435,0.382,-11.75,0.0298,0.821,0.0327,0.117,0.668,143.866
1745,Adrianne Lenker,half return,4,0.435,0.382,-11.75,0.0298,0.821,0.0327,0.117,0.668,143.866
1746,Billie Eilish,everything i wanted,4,0.704,0.225,-14.454,0.0994,0.901,0.657,0.106,0.243,120.006
1747,Billie Eilish,everything i wanted,4,0.704,0.225,-14.454,0.0994,0.901,0.657,0.106,0.243,120.006
1748,Toro y Moi,Intro/Chi Chi,4,0.37,0.728,-7.665,0.0899,0.155,0.86,0.112,0.305,78.717
1749,Toro y Moi,Intro/Chi Chi,4,0.37,0.728,-7.665,0.0899,0.155,0.86,0.112,0.305,78.717
1750,Society,Commiserations,4,0.624,0.578,-11.341,0.0376,0.0294,0.86,0.605,0.269,111.022
1751,Society,Commiserations,4,0.624,0.578,-11.341,0.0376,0.0294,0.86,0.605,0.269,111.022
1752,Bastien Keb,My Lovely Wool,4,0.232,0.194,-19.46,0.0332,0.976,0.937,0.163,0.317,73.578
1753,Bastien Keb,My Lovely Wool,4,0.232,0.194,-19.46,0.0332,0.976,0.937,0.163,0.317,73.578
1754,Hidden Orchestra,Wingbeats Source III: Piano and Wings,4,0.309,0.0725,-24.446,0.0404,0.932,0.893,0.144,0.0476,86.702
1755,Hidden Orchestra,Wingbeats Source III: Piano and Wings,4,0.309,0.0725,-24.446,0.0404,0.932,0.893,0.144,0.0476,86.702
1756,schafter,marvin,4,0.754,0.398,-13.847,0.181,0.0845,7.02e-05,0.118,0.782,125.002
1757,schafter,marvin,4,0.754,0.398,-13.847,0.181,0.0845,7.02e-05,0.118,0.782,125.002
1758,Travis Scott,Impossible,4,0.507,0.464,-8.531,0.171,0.398,2.62e-05,0.603,0.277,147.984
1759,Travis Scott,Impossible,4,0.507,0.464,-8.531,0.171,0.398,2.62e-05,0.603,0.277,147.984
1760,JAY-Z,Legacy,4,0.414,0.857,-7.184,0.424,0.547,0.0,0.061,0.602,161.997
1761,JAY-Z,Legacy,4,0.414,0.857,-7.184,0.424,0.547,0.0,0.061,0.602,161.997
1762,Your Calm Place Meditation,Lullaby,4,0.232,0.148,-17.516,0.0378,0.985,0.959,0.123,0.0485,113.416
1763,Your Calm Place Meditation,Lullaby,4,0.232,0.148,-17.516,0.0378,0.985,0.959,0.123,0.0485,113.416
1764,Thundercat,I Love Louis Cole,4,0.471,0.924,-8.108,0.056,0.104,0.889,0.206,0.446,155.976
1765,Thundercat,I Love Louis Cole,4,0.471,0.924,-8.108,0.056,0.104,0.889,0.206,0.446,155.976
1766,Thundercat,Innerstellar Love,4,0.467,0.76,-9.291,0.0527,0.118,0.782,0.136,0.171,102.05
1767,Thundercat,Innerstellar Love,4,0.467,0.76,-9.291,0.0527,0.118,0.782,0.136,0.171,102.05
1768,Travis Scott,Oh My Dis Side (feat. Quavo),4,0.459,0.623,-4.45,0.0489,0.352,0.0,0.131,0.205,126.018
1769,Travis Scott,Oh My Dis Side (feat. Quavo),4,0.459,0.623,-4.45,0.0489,0.352,0.0,0.131,0.205,126.018
1770,Rihanna,"Yeah, I Said It",4,0.509,0.38,-7.479,0.158,0.547,1.21e-06,0.36,0.249,127.88
1771,Rihanna,"Yeah, I Said It",4,0.509,0.38,-7.479,0.158,0.547,1.21e-06,0.36,0.249,127.88
1772,Kanye West,Low Lights,4,0.645,0.598,-4.684,0.0977,0.714,0.0,0.13,0.536,99.191
1773,Kanye West,Low Lights,4,0.645,0.598,-4.684,0.0977,0.714,0.0,0.13,0.536,99.191
1774,Yung Lean,bender++girlfriend,4,0.287,0.314,-12.408,0.0661,0.978,0.439,0.0928,0.108,76.587
1775,Yung Lean,bender++girlfriend,4,0.287,0.314,-12.408,0.0661,0.978,0.439,0.0928,0.108,76.587
1776,Solange,Interlude: No Limits,4,0.483,0.376,-13.222,0.322,0.944,0.0579,0.121,0.887,95.643
1777,Solange,Interlude: No Limits,4,0.483,0.376,-13.222,0.322,0.944,0.0579,0.121,0.887,95.643
1778,Joey Bada$$,FOR MY PEOPLE,4,0.651,0.699,-6.642,0.183,0.103,0.0,0.114,0.196,101.009
1779,Joey Bada$$,FOR MY PEOPLE,4,0.651,0.699,-6.642,0.183,0.103,0.0,0.114,0.196,101.009
1780,070 Shake,I Laugh When I'm With Friends But Sad When I'm Alone,4,0.581,0.42,-10.333,0.49,0.513,0.0,0.0695,0.26,175.761
1781,070 Shake,I Laugh When I'm With Friends But Sad When I'm Alone,4,0.581,0.42,-10.333,0.49,0.513,0.0,0.0695,0.26,175.761
1782,Drake,Pound Cake / Paris Morton Music 2,4,0.521,0.762,-6.75,0.534,0.139,1.11e-05,0.114,0.264,164.289
1783,Drake,Pound Cake / Paris Morton Music 2,4,0.521,0.762,-6.75,0.534,0.139,1.11e-05,0.114,0.264,164.289
1784,Drake,"Hold On, We're Going Home",4,0.776,0.413,-7.438,0.0952,0.00415,2.68e-05,0.0724,0.287,100.003
1785,Drake,"Hold On, We're Going Home",4,0.776,0.413,-7.438,0.0952,0.00415,2.68e-05,0.0724,0.287,100.003
1786,Solange,Interlude: For Us By Us,4,0.552,0.576,-8.874,0.183,0.98,0.137,0.257,0.865,79.44
1787,Solange,Interlude: For Us By Us,4,0.552,0.576,-8.874,0.183,0.98,0.137,0.257,0.865,79.44
1788,Yves Tumor,Economy of Freedom,4,0.344,0.56,-8.888,0.0426,0.00792,0.225,0.164,0.11,78.875
1789,Yves Tumor,Economy of Freedom,4,0.344,0.56,-8.888,0.0426,0.00792,0.225,0.164,0.11,78.875
1790,Solange,F.U.B.U. (feat. The-Dream & BJ The Chicago Kid),4,0.475,0.499,-6.818,0.185,0.84,0.0,0.111,0.454,142.867
1791,Solange,F.U.B.U. (feat. The-Dream & BJ The Chicago Kid),4,0.475,0.499,-6.818,0.185,0.84,0.0,0.111,0.454,142.867
1792,Solange,Borderline (An Ode to Self Care) (feat. Q-Tip),4,0.69,0.577,-9.497,0.0448,0.152,0.0016,0.121,0.472,92.985
1793,Solange,Borderline (An Ode to Self Care) (feat. Q-Tip),4,0.69,0.577,-9.497,0.0448,0.152,0.0016,0.121,0.472,92.985
1794,Solange,"Interlude: I Got So Much Magic, You Can Have It (feat. Kelly Rowland & Nia Andrews)",4,0.652,0.0584,-14.439,0.323,0.973,0.0,0.557,0.639,115.04
1795,Solange,"Interlude: I Got So Much Magic, You Can Have It (feat. Kelly Rowland & Nia Andrews)",4,0.652,0.0584,-14.439,0.323,0.973,0.0,0.557,0.639,115.04
1796,sanah,ostatnia nadzieja,4,0.688,0.721,-7.931,0.0326,0.126,0.000247,0.583,0.493,104.973
1797,sanah,ostatnia nadzieja,4,0.688,0.721,-7.931,0.0326,0.126,0.000247,0.583,0.493,104.973
1798,Solange,Interlude: Pedestals,4,0.721,0.318,-15.385,0.62,0.982,0.0,0.151,0.885,49.549
1799,Solange,Interlude: Pedestals,4,0.721,0.318,-15.385,0.62,0.982,0.0,0.151,0.885,49.549
1800,Earl Sweatshirt,Off Top,4,0.584,0.638,-5.945,0.289,0.103,0.0,0.161,0.379,75.992
1801,Earl Sweatshirt,Off Top,4,0.584,0.638,-5.945,0.289,0.103,0.0,0.161,0.379,75.992
1802,Solange,Scales (feat. Kelela),4,0.459,0.366,-10.62,0.0578,0.593,0.0137,0.11,0.255,97.104
1803,Solange,Scales (feat. Kelela),4,0.459,0.366,-10.62,0.0578,0.593,0.0137,0.11,0.255,97.104
1804,Daniel Caesar,Get You (feat. Kali Uchis),4,0.659,0.295,-8.528,0.0322,0.426,6.95e-05,0.0795,0.36,74.037
1805,Daniel Caesar,Get You (feat. Kali Uchis),4,0.659,0.295,-8.528,0.0322,0.426,6.95e-05,0.0795,0.36,74.037
1806,alt-J,U&ME,4,0.587,0.722,-8.332,0.0574,0.133,0.00322,0.133,0.294,81.973
1807,alt-J,U&ME,4,0.587,0.722,-8.332,0.0574,0.133,0.00322,0.133,0.294,81.973
1808,alt-J,Chicago,4,0.525,0.245,-16.181,0.0351,0.129,0.426,0.106,0.104,134.985
1809,alt-J,Chicago,4,0.525,0.245,-16.181,0.0351,0.129,0.426,0.106,0.104,134.985
1810,jonatan leandoer96,My City,4,0.494,0.438,-7.937,0.0311,0.311,1.85e-05,0.0959,0.247,101.917
1811,jonatan leandoer96,My City,4,0.494,0.438,-7.937,0.0311,0.311,1.85e-05,0.0959,0.247,101.917
1812,alt-J,Powders,4,0.553,0.219,-17.272,0.0341,0.906,0.525,0.31,0.305,138.087
1813,alt-J,Powders,4,0.553,0.219,-17.272,0.0341,0.906,0.525,0.31,0.305,138.087
1814,Frank Ocean,Pyramids,4,0.4,0.65,-6.104,0.0466,0.0118,7.62e-05,0.791,0.15,107.989
1815,Frank Ocean,Pyramids,4,0.4,0.65,-6.104,0.0466,0.0118,7.62e-05,0.791,0.15,107.989
1816,Charles Bradley,Good to Be Back Home,4,0.75,0.504,-9.331,0.0411,0.0343,0.878,0.218,0.58,96.25
